Category,Title,Image,Link,Price,Description,Model,RAM,Generation,Display,Storage,processor,touchscreen,graphics,maximum display resulation,color,warrenty,insurance,Battery,operating_system,ports_and_connectivity
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 15 3525 - AMD Ryzen 7 5825,https://neostore.com.np/assets/uploads/3525_21.jpg,https://neostore.com.np/product/dell-inspiron-15-3525---amd-ryzen-7-5825u-8gb-512ssd-radeon-graphics-fhd,"Rs.98,455 - Rs.99,455                        ","AMD Ryzen(TM) 7 5825U 8-core/16-thread Processor with Radeon(TM) Graphics8GB, 1x8GB, DDR4, 3200MHz512GB M.2 PCIe NVMe Solid State DriveAMD Radeon Graphics with shared graphics memory15.6 inch FHD (1920 x 1080) 120Hz 250 nits WVA Anti- Glare LED Backlit Narrow",DellInspiron 15 3525,8GB DDR4,AMD Ryzen 7 5825U,15.6 inch FHD,512GB SSD,"16MB Cache, up to 4.5 GHz, 8 cores/ 16 Threads","16MB Cache, up to 4.5 GHz, 8 cores/ 16 Threads",No,AMD Radeon(TM) Graphics with shared graphics memory,1920 x 1080,Carbon Black,1 Year,,"3-Cell Battery, 41WHr",Windows 11,2 USB 3.2 Gen 1 ports (Dali)1 USB 3.2 Gen 1 port (Barcelo/Lucienne)1 USB 3.2 Gen 1 Type-C® port (Barcelo/Lucienne)1 USB 2.0 port1 headset (headphone and microphone combo) port1 HDMI 1.4 portHDMI 1.4 (Maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4K/2K output),Dell,https://neostore.com.np/assets/uploads/3525_3.jpg,https://neostore.com.np/assets/uploads/3525_2.jpg,https://neostore.com.np/assets/uploads/3525_4.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 15 3525 - AMD Ryzen 5 5625,https://neostore.com.np/assets/uploads/3520_41.jpg,https://neostore.com.np/product/dell-inspiron-15-3525---amd-ryzen-5-5625u-8gb-512ssd-radeon-graphics-fhd,"Rs.81,965 - Rs.82,965                        ","AMD Ryzen(TM) 5 5625U 6-core/12-thread Processor with Radeon(TM) Graphics8GB, 1x8GB, DDR4, 3200MHz512GB M.2 PCIe NVMe Solid State DriveAMD Radeon Graphics with shared graphics memory15.6 inch FHD (1920 x 1080) 120Hz 250 nits WVA Anti- Glare LED Backlit Narrow",DellInspiron 15 3525,8GB DDR4,AMD Ryzen 5 5625U,15.6 inch FHD,512GB SSD,"16MB Cache, up to 4.3 GHz, 6 cores/ 12 Threads","16MB Cache, up to 4.3 GHz, 6 cores/ 12 Threads",No,AMD Radeon(TM) Graphics with shared graphics memory,1920 x 1080,Carbon Black,1 Year,,"3-Cell Battery, 41WHr",Windows 11,2 USB 3.2 Gen 1 ports (Dali)1 USB 3.2 Gen 1 port (Barcelo/Lucienne)1 USB 3.2 Gen 1 Type-C® port (Barcelo/Lucienne)1 USB 2.0 port1 headset (headphone and microphone combo) port1 HDMI 1.4 portHDMI 1.4 (Maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4K/2K output),Dell,https://neostore.com.np/assets/uploads/3525_21.jpg,https://neostore.com.np/assets/uploads/3525_41.jpg,https://neostore.com.np/assets/uploads/3525_31.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 3520 - i7 - 1255U | 8GB |,https://neostore.com.np/assets/uploads/3520_32.jpg,https://neostore.com.np/product/dell-inspiron-3520---i7---1255u-8gb-512gb-ssd-intel-uhd-fhd,"Rs.115,915 - Rs.116,915                        ","Intel I7 - 1255U Processor (12MB Cache, up to 4.7 GHz, 10 cores)8GB DDR4 2666MHz RAM512GB M.2 PCIe NVMe SSDIntel UHD GraphicsWindows 11 HomeIntel(R) Wi-Fi 6 2x2 (Gig+) and Bluetooth 5.215.6 inch FHD (1920 x 1080) With 120Hz  and 250 nits of brightness",DellInspiron 3520,8GB DDR4,12th Generation Intel Core i7-1255U,15.6 inch FHD,512GB SSD,"12MB Cache, up to 4.7 GHz, 10 cores","12MB Cache, up to 4.7 GHz, 10 cores",No,Intel UHD Graphics,1920 x 1080,Platinum Silver,1 Year,,"4-Cell Battery, 54WHr",Windows 11,1 USB 3.2 Gen 1 Type-C® port with DisplayPort 1.4 (on 12th Gen Processor configured with Type-C®)*1 USB 3.2 Gen 1 port (on systems configured with Type-C®)2 USB 3.2 Gen 1 ports (on systems configured with non Type-C®)1 USB 2.0 port1 Power Jack1 headset (headphone and microphone combo) port1 HDMI 1.4 port,Dell,https://neostore.com.np/assets/uploads/3520_41.jpg,https://neostore.com.np/assets/uploads/3520_33.jpg,https://neostore.com.np/assets/uploads/3520_7.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 3520 - i5 - 1235U | 8GB |,https://neostore.com.np/assets/uploads/3520_4.jpg,https://neostore.com.np/product/dell-inspiron-3520---i5---1235u-8gb-512gb-ssd-mx550-2gb-gddr6-fhd,"Rs.119,210 - Rs.120,210                        ","Intel I5 - 1235U Processor (12MB Cache, up to 4.4 GHz, 10 cores)8GB DDR4 2666MHz RAM512GB M.2 PCIe NVMe SSDNvidia MX550 2GB GDDR6 Dedicated GraphicsWindows 11 HomeIntel(R) Wi-Fi 6 2x2 (Gig+) and Bluetooth 5.215.6 inch FHD (1920 x 1080) With 120Hz  and 250 nits of brightness",DellInspiron 3520,8GB DDR4,12th Generation Intel Core i5-1235U,15.6 inch FHD,512GB SSD,"12MB Cache, up to 4.4 GHz, 10 cores","12MB Cache, up to 4.4 GHz, 10 cores",No,Dedicated Nvidia MX550 2GB GDDR6,1920 x 1080,Platinum Silver,1 Year,,"3-Cell Battery, 41WHr",Windows 11,1 USB 3.2 Gen 1 Type-C® port with DisplayPort 1.4 (on 12th Gen Processor configured with Type-C®)*1 USB 3.2 Gen 1 port (on systems configured with Type-C®)2 USB 3.2 Gen 1 ports (on systems configured with non Type-C®)1 USB 2.0 port1 Power Jack1 headset (headphone and microphone combo) port1 HDMI 1.4 port,Dell,https://neostore.com.np/assets/uploads/3520_32.jpg,https://neostore.com.np/assets/uploads/3520_51.jpg,https://neostore.com.np/assets/uploads/3520_6.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 3520 - i5 - 1235U | 8GB |,https://neostore.com.np/assets/uploads/3520_5.jpg,https://neostore.com.np/product/dell-inspiron-3520---i5---1235u-8gb-512gb-ssd-intel-uhd-fhd,"Rs.99,810 - Rs.100,810                        ","Intel I5 - 1235U Processor (12MB Cache, up to 4.4 GHz, 10 cores)8GB DDR4 2666MHz RAM512GB M.2 PCIe NVMe SSDIntel UHD GraphicsWindows 11 HomeIntel(R) Wi-Fi 6 2x2 (Gig+) and Bluetooth 5.215.6 inch FHD (1920 x 1080) With 120Hz  and 250 nits of brightness",DellInspiron 3520,8GB DDR4,12th Generation Intel Core i5-1235U,15.6 inch FHD,512GB SSD,"12MB Cache, up to 4.4 GHz, 10 cores","12MB Cache, up to 4.4 GHz, 10 cores",No,Intel UHD Graphics,1920 x 1080,Platinum Silver,1 Year,,"3-Cell Battery, 41WHr",Windows 11,1 USB 3.2 Gen 1 Type-C® port with DisplayPort 1.4 (on 12th Gen Processor configured with Type-C®)*1 USB 3.2 Gen 1 port (on systems configured with Type-C®)2 USB 3.2 Gen 1 ports (on systems configured with non Type-C®)1 USB 2.0 port1 Power Jack1 headset (headphone and microphone combo) port1 HDMI 1.4 port,Dell,https://neostore.com.np/assets/uploads/3520_4.jpg,https://neostore.com.np/assets/uploads/3520_31.jpg,https://neostore.com.np/assets/uploads/3520_1.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 3520 - i5 - 1235U | 8GB |,https://neostore.com.np/assets/uploads/5425_241.jpg,https://neostore.com.np/product/dell-inspiron-3520---i5---1235u-8gb-256gb-ssd-intel-uhd-fhd,"Rs.95,550 - Rs.96,550                        ","Intel I5 - 1235U Processor (12MB Cache, up to 4.4 GHz, 10 cores)8GB DDR4 2666MHz RAM256GB M.2 PCIe NVMe SSDIntel UHD GraphicsWindows 11 HomeIntel(R) Wi-Fi 6 2x2 (Gig+) and Bluetooth 5.215.6 inch FHD (1920 x 1080) With 120Hz  and 250 nits of brightness",DellInspiron 3520,8GB DDR4,12th Generation Intel Core i5-1235U,15.6 inch FHD,256GB SSD,"12MB Cache, up to 4.4 GHz, 10 cores","12MB Cache, up to 4.4 GHz, 10 cores",No,Intel UHD Graphics,1920 x 1080,Platinum Silver,1 Year,,"3-Cell Battery, 41WHr",Windows 11,1 USB 3.2 Gen 1 Type-C® port with DisplayPort 1.4 (on 12th Gen Processor configured with Type-C®)*1 USB 3.2 Gen 1 port (on systems configured with Type-C®)2 USB 3.2 Gen 1 ports (on systems configured with non Type-C®)1 USB 2.0 port1 Power Jack1 headset (headphone and microphone combo) port1 HDMI 1.4 port,Dell,https://neostore.com.np/assets/uploads/3520_5.jpg,https://neostore.com.np/assets/uploads/3520_3.jpg,https://neostore.com.np/assets/uploads/3520_.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 14-5425| Ryzen 7 5825U - 8,https://neostore.com.np/assets/uploads/5420_3.jpg,https://neostore.com.np/product/dell-inspiron-14-5425-ryzen-7-5825u---8gb-512-ssd-radeon-graphics-fhd-office,"Rs.127,555 - Rs.129,055                        ",AMD Ryzen 7 5825U Processor 8-cores/16-threads8GB DDR4 3200MHz RAM512GB m.2 PCIe BVNe SSDAMD Radeon Graphics14 inch FHD+ (1920 x 1200) WVA Display with 250 nits brightness,DellInspiron 14-5425,8GB DDR4,Ryzen 5000,"14"" FHD+",512GB SSD,"16MB Cache, up to 4.5GHz","16MB Cache, up to 4.5GHz",No,AMD Radeon,1920x1200,Platinum Silver,1 Year,,"4-Cell Battery, 54WHr (Integrated)",Windows 11,,Dell,https://neostore.com.np/assets/uploads/5425_241.jpg,https://neostore.com.np/assets/uploads/5425_31.jpg,https://neostore.com.np/assets/uploads/5425_4.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 14 - 5420| i7 - 1255U | 8G,https://neostore.com.np/assets/uploads/54201.jpg,https://neostore.com.np/product/dell-inspiron-14---5420-i7---1255u-8gb-512-ssd-intel-uhd-fhd-office,"Rs.135,700 - Rs.137,200                        ","Intel Core i7-1255U (12MB Cache, up to 4.7 GHz, 10 cores)8GB DDR4 3200MHz RAM512GB M.2 PCIe NVME SSDIntel UHD GraphicsWindows 11 HomeMicrosoft Office14 Inch FHD+ (1920 x 1200)",Dell Inspiron 14 - 5420,"8GB, 1x8GB, DDR4, 3200MHz",12th Gen,14.0-inch 16:10 FHD+ (1920 x 1200) Anti-Glare Non-Touch 250nits WVA Display with ComfortView Support,512GB M.2 PCIe NVMe Solid State Drive,"12MB Cache, up to 4.4 GHz, 10 cores","12MB Cache, up to 4.4 GHz, 10 cores",No,Intel UHD Graphics,1920 x 1200,Platinum Silver,1 Year,Optional,"4-Cell Battery, 54WHr (Integrated)",Windows 11,2 USB 3.2 Gen 1 Type-A ports1 USB 3.2 Gen 2x1 Type-C™ with Power Delivery and DisplayPort1 Audio jack1 HDMI 1.4 port1 Power-adapter port,Dell,https://neostore.com.np/assets/uploads/5420_3.jpg,https://neostore.com.np/assets/uploads/5420_2.jpg,https://neostore.com.np/assets/uploads/5420.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 14 - 5420| i5 - 1235U | 8G,https://neostore.com.np/assets/uploads/5520_2111.jpg,https://neostore.com.np/product/dell-inspiron-14---5420-i5---1235u-8gb-512-ssd-intel-uhd-fhd-office,"Rs.122,125 - Rs.123,600                        ","Intel i5 1235U processor (12MB Cache, up to 4.4 GHz, 10 cores)8GB DDR4 3200MHz RAM512GB M.2 PCIe NVME SSDIntel UHD GraphicsWindows 11 HomeMicrosoft Office14 Inch FHD+ (1920 x 1200)",DellInspiron 14 - 5420,"8GB, 1x8GB, DDR4, 3200MHz",12th Gen,14.0-inch 16:10 FHD+,512GB M.2 PCIe NVMe Solid State Drive,"12MB Cache, up to 4.4 GHz, 10 cores","12MB Cache, up to 4.4 GHz, 10 cores",No,Intel UHD Graphics,1920 x 1200,Platinum Silver,1 Year,Optional,"4-Cell Battery, 54WHr (Integrated)",Windows 11,2 USB 3.2 Gen 1 Type-A ports1 USB 3.2 Gen 2x1 Type-C™ with Power Delivery and DisplayPort1 Audio jack1 HDMI 1.4 port1 Power-adapter port,Dell,https://neostore.com.np/assets/uploads/54201.jpg,https://neostore.com.np/assets/uploads/5420_21.jpg,https://neostore.com.np/assets/uploads/5420_31.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron G15 5520 | i7 12700H | 16G,https://neostore.com.np/assets/uploads/9320_2111.jpg,https://neostore.com.np/product/dell-inspiron-g15-5520-i7-12700h-16gb-ram-512gb-ssd-rtx3060-6gb-gddr6-fhd,"Rs.215,250                        ",Intel i7 - 12700H Processor Total 14 Cores 20 Threads With Turbo speed of 4.70Ghz16GB DDR5 RAM512GB M.2 PCIe SSDWindows 11 HomeRTX 3060 6GB GDDR615.6 Inch FHD Display with 165Hz Refresh Rate and 300 nits Brightness,DellInspiron G15 5520 With The Latest 12th Gen Processor!,16GB DDR5,i7 12700H 12th Gen,"15.6"" FHD",512GB SSD,"24MB Cache, up to 4.70 GHz","24MB Cache, up to 4.70 GHz",No,NVIDIA RTX 3060 6GB GDDR6,1920x1080,Shadow Grey,1 Year,,"6-Cell Battery, 86WHr",Windows 11,1. SuperSpeed USB 3.2 Gen 12. SuperSpeed USB 3.2 Gen 13. USB Type-C port with DisplayPort with alt mode4. SuperSpeed USB 3.2 Gen 15. HDMI 2.16. Power in7. RJ458. Headphones/mic,Dell,https://neostore.com.np/assets/uploads/5520_2111.jpg,https://neostore.com.np/assets/uploads/552011.jpg,https://neostore.com.np/assets/uploads/5520_411.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell XPS 13 9320 Plus | i7 - 1260P | 16G,https://neostore.com.np/assets/uploads/93202.jpg,https://neostore.com.np/product/dell-xps-13-9320-plus-i7---1260p-16gb-ram-1tb-ssd-intel-iris-xe-oled-3-5k-touch,"Rs.293,813                        ","12TH Gen Intel i7 - 1260P Processor (18 MB Cache,12 Cores, 16 threads, upto 4.70GHz)Intel Iris Xe Graphics16 GB LPDDR5 RAM1TB SSD3.5K 3456 x 2160 Resolution OLED Screen With TouchOffice Home & Student 2021Intel(R) Killer(TM) Wi-Fi 6 1675 (AX211) 2x2 + Bluetooth 5.2 Wireless Card",DellXPS 13 9320 Plus,"16GB, LPDDR5, 5200 MHz, integrated, dual channe",12th Gen,"13.4"" 3.5K  OLED Touch, InfinityEdge Touch Anti-Reflective 400-Nit Display",1TB M.2 PCIe Gen 4 NVMe Solid State Drive,"18MB Cache, 12 cores up to 4.7 GHz,","18MB Cache, 12 cores up to 4.7 GHz,",Yes,Intel(R) Iris(R) Xe Graphics,3456x2160,Platinum,1 Year,Yes,"3-Cell Battery, 55WHr",Windows 11,,Dell,https://neostore.com.np/assets/uploads/9320_2111.jpg,https://neostore.com.np/assets/uploads/9320_31.jpg,https://neostore.com.np/assets/uploads/9320111.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell XPS 13 9320 Plus | i7 - 1260P | 16G,https://neostore.com.np/assets/uploads/3511_131.jpg,https://neostore.com.np/product/dell-xps-13-9320-plus-i7---1260p-16gb-ram-512-gb-ssd-intel-iris-xe-oled-3-5k-touch,"Rs.283,143                        ","12TH Gen Intel i7 - 1260P Processor (18 MB Cache,12 Cores, 16 threads, upto 4.70GHz)Intel Iris Xe Graphics16 GB LPDDR5 RAM512 GB SSD3.5K 3456 x 2160 Resolution OLED Screen With TouchOffice Home & Student 2021Intel(R) Killer(TM) Wi-Fi 6 1675 (AX211) 2x2 + Bluetooth 5.2 Wireless Card",DellXPS 13 9320 Plus,"16GB, LPDDR5, 5200 MHz, integrated, dual channel",12th Gen,"13.4"" 3.5K  OLED Touch, InfinityEdge Touch Anti-Reflective 400-Nit Display",512GB M.2 PCIe Gen 4 NVMe Solid State Drive,"18MB Cache, 12 cores up to 4.7 GHz,","18MB Cache, 12 cores up to 4.7 GHz,",Yes,Intel(R) Iris(R) Xe Graphics,3456x2160,Platinum,1 Year,Yes,"3-Cell Battery, 55WHr",Windows 11,,Dell,https://neostore.com.np/assets/uploads/93202.jpg,https://neostore.com.np/assets/uploads/9320_2.jpg,https://neostore.com.np/assets/uploads/9320_32.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 15 3511 | i5 1135G7 | 8GB,https://neostore.com.np/assets/uploads/541031.jpg,https://neostore.com.np/product/dell-inspiron-15-3511-i5-1135g7-8gb-128gb-ssd-1tb-hdd-nvidia-mx-350-2gb-gddr5-fhd,"Rs.83,900                        ",Exclusive Price!i5 1135G7 Processor8GB RAM128GB SSD+1TB HDDNvidia MX-350 2GB GDDR5 GPU,N/A,"8GB, 8GBx1, DDR4, 2666MHz",11th Gen,15.6 FHD,128GB SSD+ 1TB HDD,"8MB Cache, up to 4.2 GHz","8MB Cache, up to 4.2 GHz",No,NVIDIA MX 350 2GB GDDR5,1920 x 1080,-,1 Year,yes,"3-Cell Battery, 41WHr",Win 10,,Dell,https://neostore.com.np/assets/uploads/3511_131.jpg,https://neostore.com.np/assets/uploads/3511_241.jpg,https://neostore.com.np/assets/uploads/3511_351.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Inspiron 15 5510 - i5-11300H | 8GB RAM |,https://neostore.com.np/assets/uploads/55202.jpg,https://neostore.com.np/product/inspiron-15-5510---i5-11300h-8gb-ram-512gb-ssd-intel-iris-xe-fhd-,"Rs.119,605 - Rs.121,105                        ","Fuel your connections.The Dell Inspiron 15 5510 i5 is a38.1 cm (15 inches) laptop designed to keep you connected with fast and smooth performance. This is fantastic for increasing productivity. Dell Inspiron5510Features the latesti511th Gen Intel® Core™ processorsthat provide an epic performance boost to your work!6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display11th Generation Intel Core i5-11300H ProcessorIntel Iris Xe512GB M.2 PCIe NVMe Solid State Drive8GB, DDR4 RAMNote: There is an additional charge for laptop insurance.",Runs smooth. Looks sharp with Dell Inspiron 5510 Laptop!,8GB,11th,15.5 inch,512GB SSD,up to 4.50GHz,up to 4.50GHz,No,Intel Iris Xe,FHD (1920 x 1080),,1 Year Warranty,1 Year Insurance,"4-Cell Battery, 54WHr",Windows,,Inspiron,https://neostore.com.np/assets/uploads/541031.jpg,https://neostore.com.np/assets/uploads/5510-213.jpg,https://neostore.com.np/assets/uploads/5510-421.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell  Inspiron G15 5520 - i5 12500H | 1,https://neostore.com.np/assets/uploads/5515_4.jpg,https://neostore.com.np/product/dell-inspiron-g15-5520---i5-12500h-16gb-512ssd-nvidia-rtx-3050-4gb-gddr6-fhd-win-11,"Rs.146,380                        ","With New Intel i5 - 12500H processor With 12-Core 16-Thread, 18MB Intel Smart Cache, and Turbo Boost up to 4.50GHz16GB DDR5 RAM512GB SSDNvidia RTX 3050 4GB GDDR6 GPU15.6″ Display with FHD (1920X1080) resolution",Dell Inspiron G15 5520 With The Latest 12th Gen Processor!,16GB DDR5,i5 12500H 12th Gen,"15.6"" FHD",512GB SSD,"18MB Cache, up to 4.5 GHz","18MB Cache, up to 4.5 GHz",No,NVIDIA RTX 3050 4GB GDDR6,1920x1080,Grey / Greem,1 Year,,"3-Cell Battery, 56WHr",Windows 11,1. SuperSpeed USB 3.2 Gen 12. SuperSpeed USB 3.2 Gen 13. USB Type-C port with DisplayPort with alt mode4. SuperSpeed USB 3.2 Gen 15. HDMI 2.16. Power in7. RJ458. Headphones/mic,Dell,https://neostore.com.np/assets/uploads/55202.jpg,https://neostore.com.np/assets/uploads/5520_3.jpg,https://neostore.com.np/assets/uploads/5520.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron G15 5515 - AMD Ryzen 7 580,https://neostore.com.np/assets/uploads/55152.jpg,https://neostore.com.np/product/dell-inspiron-g15-5515---amd-ryzen-7-5800h-16gb-512ssd-nvidia-rtx-3050ti-4gb-gddr6-fhd-win-11,"Rs.180,400                        ","AMD Ryzen 7 5800H processor With 8-Core 16-Thread, 16MB Intel Smart Cache, and Turbo Boost up to 4.4GHz16GB DDR4 RAM512GB SSDNvidia RTX 3050TI 4GB GDDR6 GPU15.6″ Display with FHD (1920X1080) resolution",DellInspiron G15 5515 - AMD Ryzen 7 5800HLaptop,16GB DDR4,AMD Ryzen 7 5000 Series,"15.6"" FHD",512GB SSD,"16MB Cache, up to 4.4 GHz","16MB Cache, up to 4.4 GHz",No,NVIDIA RTX 3050TI 4GB GDDR6,1920x1080,Grey,1 Year,,"6-Cell Battery, 86WHr",Windows 11,,Dell,https://neostore.com.np/assets/uploads/5515_4.jpg,https://neostore.com.np/assets/uploads/5515_32.jpg,https://neostore.com.np/assets/uploads/5515_22.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron G15 5515 - AMD Ryzen 7 580,https://neostore.com.np/assets/uploads/55113.jpg,https://neostore.com.np/product/dell-inspiron-g15-5515---amd-ryzen-7-5800h-8gb-8gb-512ssd-nvidia-rtx-3050-4gb-gddr6-fhd-win-11,"Rs.128,900                        ","Massive price drop!Get Rs. 50,000/- CASH BACK plus Dell Gaming Laptop Worth Rs. 6,000/- With Every Purchase!AMD Ryzen 7 5800H processor With 8-Core 16-Thread, 16MB Intel Smart Cache, and Turbo Boost up to 4.4GHz8GB DDR4 RAM512GB SSDNvidia RTX 3050 4GB GDDR6 GPU15.6″ Display with FHD (1920X1080) resolution",DellInspiron G15 5515 - AMD Ryzen 7 5800HLaptop,8GB DDR4,AMD Ryzen 7 5000 Series,"15.6"" FHD",512GB SSD,"16MB Cache, up to 4.4 GHz","16MB Cache, up to 4.4 GHz",No,NVIDIA RTX 3050 4GB GDDR6,1920x1080,Grey,1 Year,,"6-Cell Battery, 86WHr",Windows 11,,Dell,https://neostore.com.np/assets/uploads/55152.jpg,https://neostore.com.np/assets/uploads/5515_33.jpg,https://neostore.com.np/assets/uploads/5515_23.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron G15 5511 - i5 11400H | 16G,https://neostore.com.np/assets/uploads/5425_22.jpg,https://neostore.com.np/product/dell-inspiron-g15-5511---i5-11400h-16gb-512ssd-nvidia-rtx-3050-4gb-gddr6-fhd-win-11,"Rs.127,000                        ","OFFER! Massive price drop, plus RAM Upgraded to 16GB, Storage Upgraded to 512GB and a FREE Hifuture Colorbuds 2 Earbuds – don't miss out!Intel i5 11400H processor With 6-Core 12-Thread, 12MB Intel Smart Cache, and Turbo Boost up to 4.50GHz16GB DDR4 RAM512GB SSDNvidia RTX 3050 4GB GDDR6 GPU15.6″ Display with FHD (1920X1080) resolution",DellInspiron G15 5511 - i5 11400H,16GB DDR4,11th Gen,"15.6"" FHD",512GB SSD,"12MB Cache, up to 4.50 GHz","12MB Cache, up to 4.50 GHz",No,NVIDIA RTX 3050 4GB GDDR6,1920x1080,Green / Grey,1 Year,,"3-Cell Battery, 56WHr",Windows 11,,Dell,https://neostore.com.np/assets/uploads/55113.jpg,https://neostore.com.np/assets/uploads/5511_2.jpg,https://neostore.com.np/assets/uploads/5511_3.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 14 5425 - AMD Ryzen 5 5625,https://neostore.com.np/assets/uploads/3511_461.jpg,https://neostore.com.np/product/dell-inspiron-14-5425---amd-ryzen-5-5625u-8gb-512ssd-radeon-graphics-fhd-win-11-office,"Rs.105,630 - Rs.107,130                        ","AMD Ryzen 5 5625U processor With 6-Core 12-Thread, 16MB Intel Smart Cache, and Turbo Boost up to 4.30GHz8GB DDR4 RAM512GB SSDAMD Radeon Graphics14″ Display with FHD (1920x1200) resolution",DellInspiron 14 5425 - AMD Ryzen 5 5625U,8GB DDR4,AMD Ryzen 5 5625U,"14"" FHD+",512GB SSD,"16MB Cache, up to 4.30 GHz","16MB Cache, up to 4.30 GHz",No,AMD® Radeon™ Graphics,1920x1200,Silver,1 Year,1 Year (Optional),"4-Cell Battery, 54WHr",Windows 11,,Dell,https://neostore.com.np/assets/uploads/5425_22.jpg,https://neostore.com.np/assets/uploads/5425_1.jpg,https://neostore.com.np/assets/uploads/5425_51.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 15 3511 - i5 1135G7 | 8GB,https://neostore.com.np/assets/uploads/351118.jpg,https://neostore.com.np/product/dell-inspiron-15-3511---i5-1135g7-8gb-512ssd-intel-uhd-fhd-,"Rs.90,725 - Rs.91,725                        ","Intel i5 1135G7 processor With 4-Core 8-Thread, 8MB Intel Smart Cache and Turbo Boost up to 4.20GHz8GB DDR4 RAM512GB SSDIntel UHD GPU15.6″ WVA panel, FHD (1920×1080) resolution",DellInspiron 15 3511 - i5 1135G7,8GB DDR4,11th Gen,15.6 FHD,512GB SSD,"8MB Cache, up to 4.20 GHz","8MB Cache, up to 4.20 GHz",No,Intel UHD,1920 x 1080,Black / Silver / Blue,1 Year,1 Year (Optional),"3-Cell Battery, 41WHr",Windows 11,,Dell,https://neostore.com.np/assets/uploads/3511_461.jpg,https://neostore.com.np/assets/uploads/3511_28.jpg,https://neostore.com.np/assets/uploads/351113.jpg,https://neostore.com.np/assets/images/neologohigh.png
https://neostore.com.np/product-category/dell-laptops,Dell Inspiron 15 3511 - i3 1115G4 | 8GB,https://neostore.com.np/assets/uploads/351114.jpg,https://neostore.com.np/product/dell-inspiron-15-3511---i3-1115g4-8gb-256ssd-intel-uhd-fhd-win-11,"Rs.56,900 - Rs.57,900                        ","OFFER - Massive price drop, plus Free Hifuture Colorbuds 2 – don't miss out!Intel i3 1115G4  processor With 2-Core 4-Thread, 6MB Intel Smart Cache and Turbo Boost up to 4.10GHz8GB DDR4 2666MHz RAM256GB SSDIntel UHD GPU15.6″ WVA panel, FHD (1920×1080) resolution",DellInspiron 15 3511 - i3 1115G4,"8GB DDR4, 2666MHz",11th Gen,15.6 FHD,256GB SSD,"6MB Cache, up to 4.1 GHz","6MB Cache, up to 4.1 GHz",No,Intel UHD,1920 x 1080,Black/Silver/Blue,1 Year,1 Year (Optional),"3-Cell Battery, 41WHr",Windows 11,,Dell,https://neostore.com.np/assets/uploads/351118.jpg,https://neostore.com.np/assets/uploads/3511_37.jpg,https://neostore.com.np/assets/uploads/3511_27.jpg,https://neostore.com.np/assets/images/neologohigh.png
